Código del ámbito,Ámbito,Código del área (M49),Área,Código del elemento,Elemento,Código del producto,Producto,Código del año,Año,Unidad,Valor,Símbolo,Descripción del Símbolo,Nota
"FS","Datos de Seguridad Alimentaria","001","Mundo","61321","Confidence interval: Lower bound","210070M","Número de hombres adultos que padecen inseguridad alimentaria grave (millones) (valor anual)","2015","2015","millones No","163.1","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","001","Mundo","61322","Confidence interval: Upper bound","210070M","Número de hombres adultos que padecen inseguridad alimentaria grave (millones) (valor anual)","2015","2015","millones No","188.3","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","001","Mundo","6132","Valor","210070M","Número de hombres adultos que padecen inseguridad alimentaria grave (millones) (valor anual)","2016","2016","millones No","190.4","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","001","Mundo","61321","Confidence interval: Lower bound","210070M","Número de hombres adultos que padecen inseguridad alimentaria grave (millones) (valor anual)","2016","2016","millones No","176.2","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","001","Mundo","61322","Confidence interval: Upper bound","210070M","Número de hombres adultos que padecen inseguridad alimentaria grave (millones) (valor anual)","2016","2016","millones No","204.6","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","001","Mundo","6132","Valor","210070M","Número de hombres adultos que padecen inseguridad alimentaria grave (millones) (valor anual)","2017","2017","millones No","203","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","001","Mundo","61321","Confidence interval: Lower bound","210070M","Número de hombres adultos que padecen inseguridad alimentaria grave (millones) (valor anual)","2017","2017","millones No","192","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","001","Mundo","61322","Confidence interval: Upper bound","210070M","Número de hombres adultos que padecen inseguridad alimentaria grave (millones) (valor anual)","2017","2017","millones No","214","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","001","Mundo","6132","Valor","210070M","Número de hombres adultos que padecen inseguridad alimentaria grave (millones) (valor anual)","2018","2018","millones No","224.7","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","001","Mundo","61321","Confidence interval: Lower bound","210070M","Número de hombres adultos que padecen inseguridad alimentaria grave (millones) (valor anual)","2018","2018","millones No","212.5","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","001","Mundo","61322","Confidence interval: Upper bound","210070M","Número de hombres adultos que padecen inseguridad alimentaria grave (millones) (valor anual)","2018","2018","millones No","236.9","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","001","Mundo","6132","Valor","210070M","Número de hombres adultos que padecen inseguridad alimentaria grave (millones) (valor anual)","2019","2019","millones No","231.4","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","001","Mundo","61321","Confidence interval: Lower bound","210070M","Número de hombres adultos que padecen inseguridad alimentaria grave (millones) (valor anual)","2019","2019","millones No","220.3","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","001","Mundo","61322","Confidence interval: Upper bound","210070M","Número de hombres adultos que padecen inseguridad alimentaria grave (millones) (valor anual)","2019","2019","millones No","242.4","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","001","Mundo","6132","Valor","210070M","Número de hombres adultos que padecen inseguridad alimentaria grave (millones) (valor anual)","2020","2020","millones No","271.3","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","001","Mundo","61321","Confidence interval: Lower bound","210070M","Número de hombres adultos que padecen inseguridad alimentaria grave (millones) (valor anual)","2020","2020","millones No","262.9","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","001","Mundo","61322","Confidence interval: Upper bound","210070M","Número de hombres adultos que padecen inseguridad alimentaria grave (millones) (valor anual)","2020","2020","millones No","279.7","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","001","Mundo","6132","Valor","210070M","Número de hombres adultos que padecen inseguridad alimentaria grave (millones) (valor anual)","2021","2021","millones No","278.5","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","001","Mundo","61321","Confidence interval: Lower bound","210070M","Número de hombres adultos que padecen inseguridad alimentaria grave (millones) (valor anual)","2021","2021","millones No","269.5","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","001","Mundo","61322","Confidence interval: Upper bound","210070M","Número de hombres adultos que padecen inseguridad alimentaria grave (millones) (valor anual)","2021","2021","millones No","287.5","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","001","Mundo","6132","Valor","210070M","Número de hombres adultos que padecen inseguridad alimentaria grave (millones) (valor anual)","2022","2022","millones No","288.8","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","001","Mundo","61321","Confidence interval: Lower bound","210070M","Número de hombres adultos que padecen inseguridad alimentaria grave (millones) (valor anual)","2022","2022","millones No","278","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","001","Mundo","61322","Confidence interval: Upper bound","210070M","Número de hombres adultos que padecen inseguridad alimentaria grave (millones) (valor anual)","2022","2022","millones No","299.6","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","001","Mundo","6132","Valor","210071F","Número de mujeres adultas que padecen inseguridad alimentaria grave (millones) (promedio de 3 años)","20142016","2014-2016","millones No","202.4","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","001","Mundo","61321","Confidence interval: Lower bound","210071F","Número de mujeres adultas que padecen inseguridad alimentaria grave (millones) (promedio de 3 años)","20142016","2014-2016","millones No","188.9","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","001","Mundo","61322","Confidence interval: Upper bound","210071F","Número de mujeres adultas que padecen inseguridad alimentaria grave (millones) (promedio de 3 años)","20142016","2014-2016","millones No","215.8","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","001","Mundo","6132","Valor","210071F","Número de mujeres adultas que padecen inseguridad alimentaria grave (millones) (promedio de 3 años)","20152017","2015-2017","millones No","205.7","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","001","Mundo","61321","Confidence interval: Lower bound","210071F","Número de mujeres adultas que padecen inseguridad alimentaria grave (millones) (promedio de 3 años)","20152017","2015-2017","millones No","194.3","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","001","Mundo","61322","Confidence interval: Upper bound","210071F","Número de mujeres adultas que padecen inseguridad alimentaria grave (millones) (promedio de 3 años)","20152017","2015-2017","millones No","217.1","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","001","Mundo","6132","Valor","210071F","Número de mujeres adultas que padecen inseguridad alimentaria grave (millones) (promedio de 3 años)","20162018","2016-2018","millones No","219.5","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","001","Mundo","61321","Confidence interval: Lower bound","210071F","Número de mujeres adultas que padecen inseguridad alimentaria grave (millones) (promedio de 3 años)","20162018","2016-2018","millones No","208.3","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","001","Mundo","61322","Confidence interval: Upper bound","210071F","Número de mujeres adultas que padecen inseguridad alimentaria grave (millones) (promedio de 3 años)","20162018","2016-2018","millones No","230.8","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","001","Mundo","6132","Valor","210071F","Número de mujeres adultas que padecen inseguridad alimentaria grave (millones) (promedio de 3 años)","20172019","2017-2019","millones No","235.7","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","001","Mundo","61321","Confidence interval: Lower bound","210071F","Número de mujeres adultas que padecen inseguridad alimentaria grave (millones) (promedio de 3 años)","20172019","2017-2019","millones No","224","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","001","Mundo","61322","Confidence interval: Upper bound","210071F","Número de mujeres adultas que padecen inseguridad alimentaria grave (millones) (promedio de 3 años)","20172019","2017-2019","millones No","247.5","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","001","Mundo","6132","Valor","210071F","Número de mujeres adultas que padecen inseguridad alimentaria grave (millones) (promedio de 3 años)","20182020","2018-2020","millones No","267","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","001","Mundo","61321","Confidence interval: Lower bound","210071F","Número de mujeres adultas que padecen inseguridad alimentaria grave (millones) (promedio de 3 años)","20182020","2018-2020","millones No","256","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","001","Mundo","61322","Confidence interval: Upper bound","210071F","Número de mujeres adultas que padecen inseguridad alimentaria grave (millones) (promedio de 3 años)","20182020","2018-2020","millones No","278","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","001","Mundo","6132","Valor","210071F","Número de mujeres adultas que padecen inseguridad alimentaria grave (millones) (promedio de 3 años)","20192021","2019-2021","millones No","304.9","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","001","Mundo","61321","Confidence interval: Lower bound","210071F","Número de mujeres adultas que padecen inseguridad alimentaria grave (millones) (promedio de 3 años)","20192021","2019-2021","millones No","294.3","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","001","Mundo","61322","Confidence interval: Upper bound","210071F","Número de mujeres adultas que padecen inseguridad alimentaria grave (millones) (promedio de 3 años)","20192021","2019-2021","millones No","315.5","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","001","Mundo","6132","Valor","210071F","Número de mujeres adultas que padecen inseguridad alimentaria grave (millones) (promedio de 3 años)","20202022","2020-2022","millones No","328.2","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","001","Mundo","61321","Confidence interval: Lower bound","210071F","Número de mujeres adultas que padecen inseguridad alimentaria grave (millones) (promedio de 3 años)","20202022","2020-2022","millones No","318.2","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","001","Mundo","61322","Confidence interval: Upper bound","210071F","Número de mujeres adultas que padecen inseguridad alimentaria grave (millones) (promedio de 3 años)","20202022","2020-2022","millones No","338.2","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","001","Mundo","6132","Valor","210070F","Número de mujeres adultas que padecen inseguridad alimentaria grave (millones) (valor anual)","2014","2014","millones No","203.3","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","001","Mundo","61321","Confidence interval: Lower bound","210070F","Número de mujeres adultas que padecen inseguridad alimentaria grave (millones) (valor anual)","2014","2014","millones No","186.7","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","001","Mundo","61322","Confidence interval: Upper bound","210070F","Número de mujeres adultas que padecen inseguridad alimentaria grave (millones) (valor anual)","2014","2014","millones No","220","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","001","Mundo","6132","Valor","210070F","Número de mujeres adultas que padecen inseguridad alimentaria grave (millones) (valor anual)","2015","2015","millones No","198.2","E","Valor estimado",""
